id,timestamp,score,hits,name,player_id
551,1759318670248,301,"[[0,1,0],[0,3,0],[1,0,0],[1,1,1],[1,0,0],[0,1,0],[0,0,1],[0,1,1],[0,0,0],[1,0,1],[0,1,1],[1,0,0],[3,0,0],[0,0,1],[1,1,1],[0,1,0],[0,0,0],[0,1,0],[0,0,1],[0,1,1]]",Darts Vador,2
552,1759329292190,680,"[[0,0,1],[1,1,1],[3,3,0],[1,1,0],[1,1,1],[1,1,1],[3,1,1],[0,2,0],[1,0,3],[1,0,1],[0,3,1],[1,3,1],[2,0,0],[0,0,3],[1,0,1],[0,3,1],[1,0,3],[1,0,1],[1,0,2],[0,1,3]]",Number One,0
553,1759329292190,454,"[[0,0,1],[0,0,0],[3,3,0],[0,1,0],[1,1,1],[1,1,1],[3,1,1],[0,1,1],[0,0,1],[1,0,1],[0,1,1],[0,1,0],[2,0,0],[0,1,0],[1,0,1],[0,2,0],[1,0,3],[1,0,1],[1,0,1],[1,0,1]]",Louis CLXXX,5
554,1759329292190,367,"[[0,0,0],[0,0,0],[1,0,1],[1,1,0],[0,0,1],[2,0,0],[1,0,0],[0,1,0],[0,0,0],[0,0,0],[0,3,1],[1,3,1],[0,0,0],[0,0,3],[0,0,1],[1,1,1],[0,1,0],[0,1,0],[1,0,2],[1,0,0]]",Robull,4
555,1759329292190,315,"[[0,0,1],[1,1,1],[1,0,0],[0,0,1],[0,0,0],[1,1,1],[0,0,1],[0,2,0],[1,0,3],[0,0,0],[1,0,1],[1,0,0],[0,0,1],[0,1,0],[1,0,1],[0,0,0],[1,1,0],[0,0,0],[1,0,0],[0,1,3]]",Darts Vador,2
556,1759329292190,223,"[[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,1],[0,1,1],[1,0,0],[0,0,0],[1,0,1],[1,0,0],[0,3,1],[1,1,0],[0,0,1],[0,0,0],[0,0,0]]",Cramomille,7
557,1759405474493,591,"[[0,1,0],[0,1,3],[1,0,3],[0,0,1],[1,1,0],[0,1,1],[0,0,1],[1,1,1],[1,0,3],[2,0,3],[1,1,1],[0,1,1],[1,3,0],[3,1,1],[1,1,0],[3,0,0],[1,0,0],[0,1,1],[0,0,3],[3,0,0]]",Number One,0
558,1759405474493,443,"[[0,0,0],[0,0,0],[3,0,0],[0,0,0],[1,1,0],[0,1,1],[0,0,0],[0,0,1],[0,0,0],[2,0,3],[0,1,0],[0,2,0],[1,3,0],[3,1,1],[1,1,0],[1,1,0],[0,0,0],[0,1,0],[1,1,1],[3,0,0]]",Robull,4
559,1759405474493,333,"[[0,0,0],[0,1,3],[1,0,3],[0,0,1],[0,0,0],[0,0,0],[0,0,1],[1,1,1],[1,0,3],[1,1,0],[1,1,0],[0,1,1],[0,0,0],[0,0,0],[0,1,0],[3,0,0],[0,0,0],[0,1,1],[0,0,3],[0,1,0]]",Dart Simpson,3
560,1759405474493,192,"[[0,1,0],[0,0,0],[0,0,0],[0,1,0],[0,0,1],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[1,0,1],[1,1,1],[0,1,0],[0,0,0],[0,3,0],[0,1,0],[0,0,0],[1,0,0],[1,0,1],[0,0,0],[0,0,0]]",Cramomille,7
561,1759405474493,85,"[[0,0,1],[0,0,1],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[0,1,0],[1,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,0]]",Chloé,8
562,1759415784377,361,"[[0,1,1],[2,0,0],[0,1,0],[0,0,1],[0,0,0],[0,0,1],[3,0,0],[0,0,3],[0,0,1],[1,1,0],[1,0,3],[1,0,1],[2,0,0],[0,1,2],[0,0,2],[0,1,1],[0,2,0],[0,2,0],[0,0,0],[0,0,0]]",Number One,0
563,1759415784377,247,"[[0,1,1],[0,1,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,3],[0,0,1],[0,0,0],[0,0,0],[1,0,1],[2,0,0],[0,1,2],[0,0,2],[0,1,1],[0,0,1],[0,2,0],[0,0,0],[0,0,0]]",Robull,4
564,1759415784377,161,"[[1,0,0],[2,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[3,0,0],[0,0,0],[0,0,0],[1,1,0],[1,0,3],[1,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[0,2,0],[0,0,0],[0,0,0],[0,0,0]]",Cramomille,7
565,1759750563094,772,"[[3,1,1],[1,1,0],[0,1,1],[0,1,2],[2,0,0],[3,1,3],[1,1,1],[1,2,3],[0,1,2],[1,2,0],[2,1,0],[2,3,1],[1,0,2],[3,0,0],[1,1,2],[3,0,1],[3,1,0],[1,0,3],[2,1,0],[1,1,1]]",Number One,0
566,1759750563094,605,"[[1,0,1],[1,0,1],[0,1,1],[1,1,1],[1,0,0],[3,1,3],[1,1,1],[1,2,3],[0,1,1],[1,0,0],[1,1,0],[2,3,1],[0,0,0],[0,1,1],[1,1,0],[3,0,1],[3,1,0],[0,1,1],[1,1,1],[1,1,1]]",Louis CLXXX,5
567,1759750563094,429,"[[0,0,0],[1,1,0],[1,0,0],[0,1,2],[0,0,1],[0,1,1],[1,0,1],[0,0,0],[0,1,1],[0,1,1],[1,1,0],[1,0,1],[0,1,0],[3,0,0],[1,1,2],[0,0,1],[0,1,1],[1,0,3],[1,1,0],[1,0,0]]",Dart Simpson,3
568,1759750563094,411,"[[3,1,1],[1,1,0],[0,1,0],[0,1,0],[1,0,1],[1,1,0],[1,1,0],[3,1,0],[0,1,2],[1,2,0],[0,1,0],[1,1,1],[1,0,2],[1,1,0],[0,1,1],[0,0,0],[2,0,1],[0,1,0],[2,1,0],[0,0,0]]",Robull,4
569,1759750563094,289,"[[2,1,1],[0,0,1],[0,1,1],[0,1,1],[2,0,0],[0,1,1],[0,1,1],[0,1,0],[1,0,0],[1,0,1],[2,1,0],[1,0,1],[0,1,0],[0,0,1],[1,1,0],[1,1,1],[1,1,0],[0,0,0],[0,0,0],[0,0,0]]",Darts Vador,2
570,1759750563094,221,"[[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,1,1],[0,0,0],[0,0,0],[0,1,1],[1,0,0],[0,1,1],[0,0,0],[0,0,0],[0,0,0],[3,1,0],[3,0,0],[0,0,0]]",Cramomille,7
571,1759760720053,663,"[[2,1,1],[1,0,1],[1,0,1],[0,2,0],[2,3,0],[0,3,1],[0,1,1],[0,1,3],[3,0,1],[0,3,1],[1,0,1],[0,1,3],[0,1,1],[1,1,1],[0,3,1],[1,1,0],[3,0,0],[1,0,3],[1,0,2],[1,1,1]]",Number One,0
572,1759760720053,396,"[[2,1,1],[1,0,1],[0,1,0],[0,2,0],[1,1,1],[0,1,0],[0,1,0],[1,1,1],[0,0,1],[0,3,1],[1,0,1],[2,0,0],[1,1,0],[1,1,1],[0,0,0],[1,1,0],[0,0,0],[1,0,3],[1,0,1],[0,1,0]]",Louis CLXXX,5
573,1759760720053,375,"[[3,0,0],[0,0,0],[1,0,1],[0,0,0],[1,0,0],[0,0,0],[0,1,1],[0,1,3],[3,0,1],[1,0,0],[1,0,0],[0,0,3],[0,0,0],[0,1,0],[0,3,1],[0,0,0],[3,0,0],[1,0,0],[0,1,0],[1,1,1]]",Cramomille,7
574,1759760720053,329,"[[3,0,0],[0,1,0],[0,0,0],[0,0,1],[2,3,0],[1,0,0],[0,0,0],[0,3,0],[1,1,0],[0,0,0],[0,0,0],[0,1,3],[0,1,1],[0,1,1],[0,0,0],[0,1,0],[0,0,1],[1,2,0],[0,2,0],[0,0,1]]",Robull,4
575,1759760720053,306,"[[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,3,1],[1,0,1],[0,0,0],[0,0,0],[0,0,0],[0,2,0],[1,0,3],[1,1,0],[3,0,0],[0,0,1],[0,0,0],[0,1,0],[0,1,1],[1,0,2],[0,0,0]]",Darts Vador,2
576,1759836215465,574,"[[0,3,3],[0,1,1],[0,1,1],[1,3,1],[0,1,1],[1,0,0],[1,1,1],[0,1,0],[1,1,1],[0,1,3],[1,1,1],[1,1,1],[3,1,1],[1,0,1],[1,0,1],[1,0,1],[1,1,1],[1,1,1],[0,2,1],[0,1,1]]",Number One,0
577,1759836215465,351,"[[0,1,1],[0,0,0],[0,1,0],[0,0,0],[1,0,0],[1,0,0],[1,1,0],[0,1,0],[1,1,0],[1,0,0],[0,0,0],[1,0,0],[3,1,1],[0,0,0],[1,0,1],[0,1,0],[1,1,1],[1,1,1],[0,2,1],[0,0,0]]",Robull,4
578,1759836215465,306,"[[0,0,1],[0,0,1],[0,1,1],[0,1,1],[0,1,0],[0,0,1],[0,0,1],[1,0,0],[1,0,0],[0,1,1],[1,1,1],[1,1,1],[0,1,0],[0,1,0],[0,1,0],[0,1,0],[1,1,1],[1,0,0],[1,0,1],[0,0,0]]",Dart Simpson,3
579,1759836215465,303,"[[0,3,3],[0,1,1],[0,1,0],[1,3,1],[0,1,1],[1,0,0],[1,1,1],[1,0,0],[1,0,1],[0,1,3],[0,0,0],[0,0,0],[0,1,0],[1,0,1],[1,0,0],[0,0,1],[0,0,0],[0,1,0],[0,3,0],[1,0,0]]",Louis CLXXX,5
580,1759836215465,246,"[[0,1,0],[0,1,1],[0,0,0],[0,1,1],[1,0,0],[1,0,0],[1,0,1],[1,0,0],[1,1,1],[0,1,1],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[1,0,0],[1,0,1],[1,1,0],[0,0,0],[0,0,1],[0,1,1]]",Darts Vador,2
581,1759845651115,583,"[[1,1,1],[1,2,0],[1,0,1],[0,1,1],[2,0,0],[1,1,0],[0,1,1],[1,1,0],[1,3,1],[1,1,1],[0,1,2],[1,1,1],[0,0,1],[1,1,1],[0,1,0],[1,1,0],[1,0,3],[1,1,0],[1,0,1],[3,0,3]]",Number One,0
582,1759845651115,423,"[[0,0,1],[0,0,1],[0,0,1],[1,0,1],[2,0,0],[1,0,0],[0,1,1],[0,1,0],[0,0,0],[1,1,1],[0,1,2],[0,1,1],[0,0,1],[1,1,1],[0,1,0],[1,1,0],[1,0,3],[0,1,1],[1,0,1],[0,1,1]]",Louis CLXXX,5
583,1759845651115,339,"[[1,1,1],[0,0,0],[1,0,0],[0,1,1],[1,0,0],[1,1,0],[0,1,0],[1,1,0],[1,1,0],[0,0,0],[0,0,1],[1,1,1],[0,0,1],[0,0,0],[0,1,0],[0,0,0],[0,1,0],[1,1,0],[0,0,1],[3,0,3]]",Robull,4
584,1759845651115,204,"[[1,0,0],[1,2,0],[1,0,1],[0,0,0],[1,0,0],[0,1,0],[0,0,1],[0,2,0],[1,3,1],[0,0,1],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[0,1,0],[0,0,1],[0,0,0],[0,0,1],[0,0,1],[1,0,0]]",Darts Vador,2
585,1759923051452,643,"[[0,1,2],[1,1,0],[1,1,3],[0,1,0],[1,1,0],[1,0,3],[1,1,1],[3,1,1],[0,3,0],[1,1,3],[1,1,1],[1,1,1],[0,0,3],[3,0,1],[1,1,1],[1,1,0],[0,1,0],[1,3,0],[3,1,1],[0,0,1]]",Number One,0
586,1759923051452,410,"[[0,1,2],[1,1,0],[1,1,3],[0,0,0],[1,1,0],[0,1,1],[1,1,1],[1,0,0],[0,3,0],[1,1,1],[1,1,0],[0,0,1],[0,0,1],[0,0,1],[0,0,1],[0,0,0],[0,1,0],[1,3,0],[3,1,1],[0,0,1]]",Louis CLXXX,5
587,1759923051452,350,"[[0,0,0],[0,1,0],[1,0,1],[0,0,0],[0,1,1],[0,1,1],[0,1,0],[3,1,1],[0,1,0],[0,1,0],[0,0,3],[1,0,0],[0,0,0],[3,0,1],[1,1,1],[0,1,0],[1,0,0],[1,0,1],[1,0,0],[0,1,0]]",Robull,4
588,1759923051452,337,"[[0,0,0],[0,0,0],[1,0,1],[0,0,0],[0,0,0],[0,0,3],[1,0,0],[0,1,1],[1,0,0],[3,0,0],[0,0,1],[1,1,1],[0,0,3],[1,0,1],[1,0,1],[1,0,0],[1,0,0],[1,0,1],[0,1,1],[0,0,0]]",Darts Vador,2
589,1759923051452,296,"[[0,1,0],[0,1,1],[0,0,2],[0,0,1],[0,1,0],[1,0,3],[0,0,0],[0,1,1],[2,1,0],[1,1,3],[1,1,1],[1,0,1],[1,0,0],[0,0,0],[0,1,0],[0,1,0],[0,0,0],[0,0,0],[1,1,0],[0,1,0]]",Dart Simpson,3
590,1759923051452,231,"[[0,0,0],[0,1,0],[3,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,1,0],[0,1,0],[0,1,1],[0,0,0],[0,1,1],[1,1,1],[0,1,1],[1,1,0],[0,0,0],[0,1,0],[0,0,0],[0,0,1]]",Cramomille,7
591,1759934164887,743,"[[3,0,1],[0,3,1],[1,0,0],[0,1,2],[1,3,1],[0,1,1],[0,3,0],[3,1,1],[1,0,1],[1,0,3],[1,1,0],[0,3,1],[1,3,1],[0,1,0],[2,0,1],[0,0,3],[1,1,1],[3,1,1],[3,0,0],[0,3,3]]",Number One,0
592,1759934164887,558,"[[0,1,0],[1,0,0],[1,0,0],[1,0,1],[1,3,1],[0,0,0],[0,0,0],[3,1,1],[1,0,0],[1,1,0],[1,1,0],[0,1,1],[0,1,1],[0,1,0],[0,1,1],[1,0,0],[1,1,1],[3,1,1],[3,0,0],[0,3,3]]",Louis CLXXX,5
593,1759934164887,412,"[[0,0,0],[0,3,1],[0,0,1],[0,1,0],[1,1,0],[1,0,0],[0,3,0],[1,1,1],[0,1,0],[2,0,0],[1,1,0],[0,3,0],[1,3,1],[0,1,0],[1,0,1],[0,0,3],[0,1,0],[0,1,1],[0,0,1],[1,0,0]]",Robull,4
594,1759934164887,371,"[[0,0,1],[1,0,0],[0,0,0],[0,1,2],[0,0,0],[0,1,1],[0,0,0],[1,1,0],[1,0,0],[1,0,3],[1,0,0],[0,3,1],[0,0,0],[0,1,0],[2,0,1],[0,0,1],[2,0,0],[0,2,2],[1,0,0],[0,0,1]]",Dart Simpson,3
595,1759934164887,281,"[[1,1,1],[0,0,1],[0,1,0],[0,0,1],[0,0,1],[0,0,0],[1,2,0],[1,0,0],[1,0,1],[0,1,1],[0,0,0],[0,1,0],[0,1,0],[0,1,0],[1,0,0],[0,1,1],[1,1,0],[0,0,1],[0,0,1],[1,0,1]]",Darts Vador,2
596,1759934164887,147,"[[3,0,1],[1,0,1],[0,0,0],[0,0,0],[0,0,1],[1,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[1,0,0],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,3,0]]",Cramomille,7
597,1760021613667,547,"[[0,1,0],[1,1,1],[1,1,0],[1,0,1],[0,1,0],[0,1,0],[0,1,1],[3,1,0],[0,1,0],[3,0,1],[0,3,1],[0,1,0],[0,1,1],[0,3,0],[2,1,1],[1,1,1],[1,0,0],[0,1,3],[0,0,1],[0,1,3]]",Number One,0
598,1760021613667,418,"[[0,0,0],[1,1,1],[1,1,0],[0,0,1],[0,0,1],[1,0,0],[0,1,1],[0,0,1],[0,0,1],[3,0,1],[0,3,1],[0,0,0],[0,0,0],[1,0,1],[1,1,1],[1,1,0],[0,0,0],[0,1,3],[0,0,1],[0,1,3]]",Louis CLXXX,5
599,1760021613667,417,"[[0,0,0],[0,0,0],[0,0,1],[1,0,1],[0,1,0],[0,1,0],[0,1,0],[3,1,0],[0,1,0],[0,1,1],[1,0,1],[0,1,0],[0,1,1],[1,1,0],[2,1,1],[1,1,1],[1,0,0],[1,1,1],[0,0,0],[1,1,1]]",Robull,4
600,1760021613667,124,"[[0,1,0],[0,0,1],[0,0,0],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[1,0,0],[0,0,0],[0,1,1],[0,0,0],[0,0,0],[0,3,0],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,1],[0,0,0]]",Cramomille,7
601,1760021613667,62,"[[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[0,1,1],[0,0,0],[0,0,0],[0,0,1],[0,0,0],[0,0,0],[1,1,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0]]",Chloé,8
602,1760355343314,691,"[[1,0,3],[1,2,1],[0,1,1],[3,2,0],[0,1,1],[3,0,0],[1,1,3],[1,0,1],[1,0,1],[2,0,1],[0,1,1],[3,0,1],[1,1,1],[0,0,3],[1,1,1],[0,0,3],[1,1,0],[1,3,1],[0,1,1],[3,3,0]]",Number One,0
603,1760355343314,489,"[[0,0,0],[0,1,0],[0,0,1],[1,1,0],[0,1,0],[0,1,1],[1,1,3],[1,1,0],[0,0,1],[2,0,1],[0,1,1],[1,1,1],[0,0,0],[0,0,3],[0,0,1],[0,0,3],[1,1,0],[1,1,1],[0,1,1],[0,1,3]]",Louis CLXXX,5
604,1760355343314,389,"[[1,0,3],[0,1,1],[0,1,1],[3,2,0],[0,0,0],[1,0,1],[0,1,3],[1,0,1],[1,0,1],[1,0,0],[0,0,0],[0,1,0],[1,1,1],[0,0,0],[1,1,1],[0,0,0],[0,0,0],[1,1,0],[0,1,0],[3,3,0]]",Dart Simpson,3
605,1760355343314,339,"[[0,3,0],[1,0,0],[0,1,0],[0,1,1],[0,1,1],[3,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[3,0,1],[0,0,0],[1,0,0],[0,0,1],[1,0,1],[0,0,1],[1,3,1],[0,1,0],[2,1,0]]",Darts Vador,2
606,1760355343314,171,"[[0,0,0],[1,2,1],[1,0,0],[0,0,0],[0,0,0],[0,0,0],[1,1,0],[1,0,0],[0,0,1],[1,0,0],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[1,0,0],[0,0,0],[0,0,1],[0,1,1],[0,0,1],[0,0,1]]",Cramomille,7
607,1760365750867,687,"[[1,1,1],[1,0,2],[1,1,1],[0,2,3],[3,0,1],[0,3,0],[1,1,0],[1,1,1],[3,0,1],[1,1,1],[1,0,1],[0,0,3],[1,1,1],[0,3,2],[0,1,1],[1,1,1],[1,1,1],[1,0,1],[3,1,1],[3,0,1]]",Number One,0
608,1760365750867,464,"[[1,1,1],[1,0,2],[0,0,0],[0,2,3],[1,0,1],[0,0,1],[1,1,0],[1,1,1],[3,0,1],[0,0,1],[0,0,1],[0,0,3],[1,1,1],[1,0,0],[0,0,1],[1,0,0],[1,1,1],[0,1,0],[3,1,1],[2,0,0]]",Louis CLXXX,5
609,1760365750867,376,"[[0,0,0],[0,1,0],[1,1,1],[1,1,0],[0,0,2],[0,1,0],[0,0,0],[1,1,1],[0,0,0],[0,1,0],[0,0,0],[1,1,0],[1,0,1],[0,3,2],[0,1,1],[1,1,1],[1,0,1],[1,0,1],[0,0,1],[0,1,0]]",Robull,4
610,1760365750867,358,"[[0,0,0],[0,1,1],[1,0,0],[0,0,0],[0,0,0],[0,1,0],[1,0,1],[1,0,1],[0,1,1],[1,1,1],[0,0,0],[1,0,0],[1,1,1],[0,0,0],[0,0,1],[0,1,1],[1,0,0],[1,1,0],[0,3,1],[0,1,1]]",Darts Vador,2
611,1760365750867,292,"[[0,0,0],[1,0,0],[1,1,0],[0,0,1],[1,1,0],[0,0,0],[0,0,1],[1,0,0],[0,1,0],[1,0,0],[1,0,1],[1,0,1],[0,0,0],[1,1,1],[0,1,0],[0,1,0],[0,0,0],[1,0,0],[1,0,0],[3,0,1]]",Dart Simpson,3
612,1760365750867,137,"[[0,1,1],[0,0,0],[0,0,0],[0,0,0],[3,0,1],[0,3,0],[0,0,0],[0,0,1],[0,0,0],[1,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[0,1,0],[0,0,1],[1,0,1],[0,0,0],[0,0,0],[0,0,0]]",Cramomille,7
613,1760440727103,722,"[[0,0,1],[2,3,0],[1,1,0],[0,3,0],[1,0,1],[1,1,1],[1,0,0],[1,1,0],[0,3,2],[1,0,1],[1,2,0],[1,3,3],[1,1,0],[1,0,1],[1,1,1],[3,1,0],[3,0,1],[0,1,1],[3,1,3],[3,0,0]]",Number One,0
614,1760440727103,406,"[[0,0,0],[0,0,0],[0,1,1],[0,1,2],[1,0,1],[1,0,0],[0,0,1],[1,0,0],[1,0,0],[1,0,1],[0,1,1],[1,1,1],[1,1,0],[0,0,0],[0,1,1],[1,0,1],[2,1,1],[1,1,0],[1,1,0],[1,0,1]]",Robull,4
615,1760440727103,394,"[[0,0,1],[0,0,1],[0,0,1],[0,1,1],[0,0,1],[0,0,0],[1,0,0],[1,0,0],[0,1,1],[0,1,0],[0,0,0],[0,0,0],[0,0,0],[0,1,0],[1,1,1],[0,1,0],[3,0,1],[0,1,1],[3,1,3],[0,1,0]]",Louis CLXXX,5
616,1760440727103,356,"[[0,0,0],[0,0,1],[1,1,0],[0,3,0],[0,0,1],[1,1,0],[0,0,0],[1,1,0],[1,1,3],[0,1,0],[1,2,0],[1,3,3],[1,0,0],[1,0,1],[0,1,0],[0,0,0],[0,0,0],[1,1,0],[0,0,1],[0,0,1]]",Dart Simpson,3
617,1760440727103,329,"[[0,0,0],[2,3,0],[0,1,0],[0,0,0],[0,0,0],[0,1,1],[0,1,0],[1,1,0],[0,3,2],[0,0,0],[0,0,0],[0,0,0],[1,0,0],[1,0,1],[0,0,1],[3,1,0],[0,0,0],[0,1,0],[1,1,0],[3,0,0]]",Cramomille,7
618,1760440727103,311,"[[0,0,0],[0,1,1],[0,1,0],[0,0,0],[0,0,0],[1,1,1],[0,1,0],[0,0,0],[0,1,0],[1,0,1],[0,1,1],[1,0,0],[0,1,0],[2,0,0],[1,0,0],[1,0,1],[0,0,2],[1,0,1],[0,1,1],[0,0,1]]",Darts Vador,2
619,1760527160964,800,"[[1,0,1],[1,1,0],[3,0,0],[3,0,0],[0,1,3],[0,1,2],[1,1,0],[0,1,0],[1,1,2],[0,1,1],[3,1,1],[0,2,1],[1,1,1],[3,0,1],[2,1,3],[0,1,2],[3,1,0],[1,0,3],[3,1,3],[0,0,3]]",Number One,0
620,1760527160964,514,"[[1,0,1],[1,1,0],[0,1,0],[3,0,0],[1,1,1],[0,1,2],[0,0,1],[0,0,0],[0,0,0],[0,1,0],[3,0,1],[1,1,0],[1,0,0],[3,0,1],[2,1,1],[0,1,2],[3,1,0],[1,0,3],[1,0,1],[1,0,0]]",Dart Simpson,3
621,1760527160964,498,"[[0,1,0],[0,0,0],[3,0,0],[0,0,1],[1,1,0],[0,1,0],[1,1,0],[0,1,0],[1,1,2],[1,1,0],[0,1,0],[0,2,1],[1,1,1],[1,0,1],[1,0,0],[0,0,0],[1,1,0],[1,1,1],[3,1,3],[0,1,1]]",Louis CLXXX,5
622,1760527160964,362,"[[1,0,1],[1,0,0],[0,0,1],[0,0,1],[0,1,3],[1,1,0],[0,0,1],[0,0,0],[0,3,0],[0,0,1],[3,1,1],[0,0,1],[0,1,0],[1,0,0],[2,1,3],[0,1,1],[0,0,0],[0,0,0],[0,0,1],[1,0,1]]",Darts Vador,2
623,1760527160964,261,"[[0,0,0],[0,0,1],[1,0,0],[0,1,1],[0,0,1],[1,0,0],[0,0,0],[0,0,0],[1,1,0],[0,1,0],[1,0,1],[0,0,0],[1,1,0],[0,1,0],[0,0,1],[0,0,0],[0,0,1],[1,1,0],[1,0,0],[0,0,3]]",Robull,4
624,1760527160964,189,"[[0,0,0],[0,0,0],[0,0,0],[0,1,0],[1,0,1],[0,2,0],[0,0,0],[0,0,0],[0,0,0],[0,1,1],[0,0,1],[0,0,0],[2,0,0],[0,1,0],[0,0,0],[0,1,0],[0,0,0],[1,0,1],[0,0,0],[0,2,0]]",Cramomille,7
625,1760537048288,671,"[[0,1,0],[2,0,1],[1,0,1],[0,0,2],[1,1,1],[1,1,1],[1,1,0],[1,0,1],[1,0,3],[1,1,1],[1,3,0],[1,0,1],[1,1,1],[1,1,1],[3,3,0],[0,3,0],[3,1,1],[0,1,3],[3,0,0],[1,0,0]]",Number One,0
626,1760537048288,474,"[[0,1,0],[0,0,1],[0,1,0],[0,0,2],[0,0,0],[0,1,1],[1,1,0],[0,0,1],[1,0,3],[1,1,1],[1,0,0],[1,0,1],[1,1,1],[0,1,1],[1,1,0],[0,3,0],[3,1,1],[0,0,1],[3,0,0],[1,0,0]]",Louis CLXXX,5
627,1760537048288,427,"[[1,0,0],[2,0,1],[0,0,0],[0,0,1],[1,1,1],[1,1,1],[0,1,0],[1,0,1],[1,1,0],[0,1,0],[1,3,0],[0,1,1],[0,0,0],[0,1,0],[3,3,0],[1,0,1],[0,0,1],[0,1,3],[1,0,0],[0,0,1]]",Robull,4
628,1760537048288,289,"[[0,0,1],[1,0,1],[1,0,1],[0,1,0],[0,1,1],[1,1,0],[1,1,0],[1,1,0],[0,1,1],[0,0,1],[1,0,3],[0,0,2],[0,0,0],[1,1,1],[2,0,0],[0,0,1],[0,0,0],[0,0,1],[0,0,0],[0,1,0]]",Darts Vador,2
629,1760615732929,561,"[[1,0,2],[0,1,1],[1,1,3],[1,1,0],[2,0,0],[1,0,1],[1,1,0],[1,0,0],[1,0,3],[1,1,2],[1,3,0],[3,0,1],[1,1,0],[0,1,1],[0,1,1],[1,1,1],[0,1,1],[0,1,1],[1,1,1],[2,0,1]]",Number One,0
630,1760615732929,455,"[[0,1,1],[1,1,0],[1,1,3],[1,1,0],[0,2,0],[0,0,0],[0,1,1],[0,1,0],[0,3,0],[1,0,1],[1,3,0],[1,1,1],[0,1,1],[0,0,1],[0,1,1],[1,1,1],[0,1,1],[1,0,1],[1,0,0],[2,0,1]]",Louis CLXXX,5
631,1760615732929,306,"[[0,1,0],[2,0,0],[0,0,1],[0,0,0],[1,0,0],[0,1,0],[0,0,1],[1,0,0],[0,1,0],[0,1,1],[0,2,1],[3,0,1],[1,1,0],[0,1,1],[0,0,1],[0,1,0],[0,0,0],[0,0,0],[1,1,1],[0,0,1]]",Dart Simpson,3
632,1760615732929,280,"[[0,1,0],[0,1,1],[1,0,1],[0,1,0],[2,0,0],[0,0,0],[1,1,0],[1,0,0],[1,0,3],[1,1,0],[0,0,1],[0,0,1],[0,1,0],[1,0,0],[1,0,0],[0,0,0],[0,0,1],[0,1,1],[0,0,1],[0,1,1]]",Robull,4
633,1760615732929,267,"[[1,0,2],[1,0,0],[0,1,0],[0,1,0],[0,0,1],[1,0,1],[0,1,0],[0,0,0],[0,0,2],[1,1,2],[0,0,1],[0,3,1],[1,0,0],[1,1,0],[0,0,0],[0,0,0],[0,1,0],[0,1,1],[0,0,0],[0,1,0]]",Cramomille,7
634,1760625260561,628,"[[1,0,1],[0,1,1],[0,3,1],[0,2,1],[1,1,1],[0,0,3],[0,1,0],[1,3,0],[1,1,1],[1,0,0],[0,3,1],[0,1,1],[1,1,0],[0,1,1],[0,3,1],[1,1,2],[1,0,1],[0,3,1],[1,1,1],[1,3,0]]",Number One,0
635,1760625260561,431,"[[1,0,1],[1,0,0],[1,1,1],[0,0,0],[1,1,0],[0,0,0],[0,0,0],[1,0,1],[1,1,1],[1,0,0],[1,1,0],[0,1,1],[1,1,0],[0,0,0],[0,3,1],[0,0,1],[1,0,1],[0,1,1],[1,1,1],[1,3,0]]",Louis CLXXX,5
636,1760625260561,367,"[[0,0,0],[0,1,1],[0,3,1],[0,0,1],[0,0,1],[0,0,3],[0,1,0],[1,3,0],[0,1,0],[1,0,0],[0,3,1],[0,0,0],[1,1,0],[0,0,0],[0,0,0],[1,1,2],[0,0,0],[0,3,1],[0,0,0],[2,1,0]]",Angelo,
